stateβ β!β"β#β$β%β&β'β(β)β*β+β,β-β.β/β0β1β2β3β4β5β6β7β8β9β:β;β<β=β>β?β@βAβBβCβDβEβFβGβHβIβJβKβLβMβNβOβPβQβRβSβTβUβVβWβXβYβZβ[β\β]β^β_β`βaβbβcβdβeβfβgβhβiβjβkβlβmβnβoβpβqβrβsβtβuβvβwβxβyβzβ{β|β}β~β¢β£β§β¨βªβ¬β°β²β³β´β¹βºβÁβÂβÃβÉβÊβÍβÓβÔβÕβÚβÜβáβâβãβçβéβêβíβóβôβõβúβüβŋβτβ⁰β⁴β⁵β⁶β⁷β⁸β⁹β
δidentificadorδ 84β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β105β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 85β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β106β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 86β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β107β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 87β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β108β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 88β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β109β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δintδ 89β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β110β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 90β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β111β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δnaoδ 91β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 92β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β112β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 93β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β113β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 94β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β114β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 95β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β115β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 96β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β116β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 97β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β117β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δvarδ 98β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 99β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β118β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δxouδ 100β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 101β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β119β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δcadaδ 102β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δcasoδ 103β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 104β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β120β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 105β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β121β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 106β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β122β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 107β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β123β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 108β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β124β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 109β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β125β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 110β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β126β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 111β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β127β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δparaδ 112β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δrealδ 113β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 114β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β128β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δsejaδ 115β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 116β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β129β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 117β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β130β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 118β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β131β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 119β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β132β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 120β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β133β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 121β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β134β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 122β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β135β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 123β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β136β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 124β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β137β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 125β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β138β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 126β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β139β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 127β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β140β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δidentificadorδ 128β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β141β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δsenaoδ 129β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
δtextoδ 130β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β25β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β158β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β25β158β158β158β158β158β158β158β158β158β
